order_id,order_date,gross_amount,commission_fee,transaction_fee,shipping_subsidy,refund_flag,refund_amount,net_amount
ORD0009177,2025-11-15,201.46,4.83,3.21,4.93,0,0.0,198.35
ORD0009178,2025-11-15,270.16,8.52,5.13,4.91,0,0.0,261.42
ORD0009179,2025-11-15,237.07,9.41,4.68,4.68,0,0.0,227.66
ORD0009180,2025-11-15,478.52,16.47,7.34,5.4,0,0.0,460.11
ORD0009181,2025-11-15,186.31,6.39,3.24,8.58,0,0.0,185.26
ORD0009182,2025-11-15,93.44,4.3,1.5,0.74,0,0.0,88.38
ORD0009183,2025-11-15,193.2,7.11,2.74,3.88,0,0.0,187.23
ORD0009184,2025-11-15,259.54,9.14,3.52,7.5,0,0.0,254.38
ORD0009185,2025-11-15,51.8,1.69,0.84,9.64,0,0.0,58.91
ORD0009186,2025-11-15,460.86,22.74,6.2,1.53,0,0.0,433.45
ORD0009187,2025-11-15,115.39,3.15,2.02,0.43,0,0.0,110.65
ORD0009188,2025-11-15,466.69,11.51,5.26,8.05,0,0.0,457.97
ORD0009189,2025-11-15,214.01,7.44,3.68,9.7,0,0.0,212.59
ORD0009190,2025-11-15,286.6,11.56,4.33,7.15,0,0.0,277.86
ORD0009191,2025-11-15,347.85,7.18,3.76,5.54,0,0.0,342.45
ORD0009192,2025-11-15,51.18,2.34,0.94,2.33,0,0.0,50.23
ORD0009193,2025-11-15,218.68,6.23,3.39,9.58,0,0.0,218.64
ORD0009194,2025-11-15,155.18,6.11,2.69,7.22,0,0.0,153.6
ORD0009195,2025-11-15,100.89,2.54,1.13,6.94,0,0.0,104.16
ORD0009196,2025-11-15,341.12,15.75,3.94,8.82,0,0.0,330.25
ORD0009197,2025-11-15,99.5,3.06,1.87,8.76,0,0.0,103.33
ORD0009198,2025-11-15,299.78,7.68,4.4,0.81,1,159.74,128.77
ORD0009199,2025-11-15,207.41,4.27,2.69,0.2,0,0.0,200.65
ORD0009200,2025-11-15,488.59,14.3,7.42,2.23,0,0.0,469.1
ORD0009201,2025-11-15,455.16,14.28,6.24,9.1,0,0.0,443.74
ORD0009202,2025-11-15,23.63,0.5,0.47,5.34,0,0.0,28.0
ORD0009203,2025-11-15,409.21,15.0,4.9,6.48,0,0.0,395.79
ORD0009204,2025-11-15,100.96,3.4,1.54,3.46,0,0.0,99.48
ORD0009205,2025-11-15,245.84,8.55,3.28,4.25,0,0.0,238.26
ORD0009206,2025-11-15,409.76,9.84,4.77,3.0,0,0.0,398.15
ORD0009207,2025-11-15,157.98,4.98,2.66,9.4,0,0.0,159.74
ORD0009208,2025-11-15,372.25,18.25,4.23,4.12,0,0.0,353.89
ORD0009209,2025-11-15,135.64,4.17,1.73,8.36,0,0.0,138.1
ORD0009210,2025-11-15,439.02,19.22,6.53,1.55,0,0.0,414.82
ORD0009211,2025-11-15,230.73,5.47,3.29,3.17,0,0.0,225.14
ORD0009212,2025-11-15,115.66,2.74,2.21,1.81,0,0.0,112.52
ORD0009213,2025-11-15,45.62,2.28,0.75,2.93,0,0.0,45.52
ORD0009214,2025-11-15,311.13,12.27,3.33,6.68,0,0.0,302.21
ORD0009215,2025-11-15,347.79,13.89,3.98,1.41,0,0.0,331.33
ORD0009216,2025-11-15,346.65,11.36,5.5,5.36,0,0.0,335.15
ORD0009217,2025-11-15,258.81,11.09,3.17,0.03,0,0.0,244.58
ORD0009218,2025-11-15,213.33,10.21,2.55,9.83,0,0.0,210.4
ORD0009219,2025-11-15,317.13,7.12,6.3,0.36,0,0.0,304.07
ORD0009220,2025-11-15,36.0,0.91,0.62,7.54,0,0.0,42.01
ORD0009221,2025-11-15,134.93,6.2,1.76,8.69,0,0.0,135.66
ORD0009222,2025-11-15,142.65,3.19,1.47,9.96,1,149.19,-1.24
ORD0009223,2025-11-15,393.64,12.11,7.07,6.5,0,0.0,380.96
ORD0009224,2025-11-15,231.84,5.22,3.66,6.07,0,0.0,229.03
ORD0009225,2025-11-15,41.99,1.35,0.55,5.58,0,0.0,45.67
ORD0009226,2025-11-15,449.63,15.02,6.87,7.65,0,0.0,435.39
ORD0009227,2025-11-15,204.98,5.21,3.89,8.71,0,0.0,204.59
ORD0009228,2025-11-15,56.95,1.28,0.61,5.28,0,0.0,60.34
ORD0009229,2025-11-15,220.86,7.18,3.83,7.2,0,0.0,217.05
ORD0009230,2025-11-15,475.78,16.86,8.86,9.62,0,0.0,459.68
ORD0009231,2025-11-15,404.7,17.04,6.15,1.12,0,0.0,382.63
ORD0009232,2025-11-15,304.88,12.74,5.98,5.9,0,0.0,292.06
ORD0009233,2025-11-15,384.37,8.49,4.73,0.67,0,0.0,371.82
ORD0009234,2025-11-15,267.89,8.88,4.61,4.36,0,0.0,258.76
ORD0009235,2025-11-15,405.91,18.39,5.78,7.26,0,0.0,389.0
ORD0009236,2025-11-15,423.29,16.05,5.84,3.8,0,0.0,405.2
ORD0009237,2025-11-15,181.94,8.3,2.98,1.0,0,0.0,171.66
ORD0009238,2025-11-15,233.79,11.34,3.76,8.3,0,0.0,226.99
ORD0009239,2025-11-15,128.71,3.86,1.76,2.44,0,0.0,125.53
ORD0009240,2025-11-15,348.82,8.37,4.8,5.02,0,0.0,340.67
ORD0009241,2025-11-15,85.78,1.93,1.27,1.5,0,0.0,84.08
ORD0009242,2025-11-15,246.58,5.87,4.91,9.89,0,0.0,245.69
ORD0009243,2025-11-15,483.94,19.59,8.7,3.83,0,0.0,459.48
ORD0009244,2025-11-15,243.66,5.75,3.33,8.22,0,0.0,242.8
ORD0009245,2025-11-15,52.78,2.56,0.72,3.85,0,0.0,53.35
ORD0009246,2025-11-15,28.8,1.15,0.55,3.5,0,0.0,30.6
ORD0009247,2025-11-15,476.07,23.17,8.47,2.4,0,0.0,446.83
ORD0009248,2025-11-15,359.44,13.27,5.94,4.05,0,0.0,344.28
ORD0009249,2025-11-15,360.61,9.4,6.18,8.75,0,0.0,353.78
ORD0009250,2025-11-15,197.56,4.95,2.09,6.62,0,0.0,197.14
ORD0009251,2025-11-15,260.55,11.21,2.85,0.53,0,0.0,247.02
ORD0009252,2025-11-15,288.03,5.76,3.79,5.41,0,0.0,283.89
ORD0009253,2025-11-15,388.18,17.96,5.72,4.98,0,0.0,369.48
ORD0009254,2025-11-15,264.51,5.52,4.53,6.87,0,0.0,261.33
ORD0009255,2025-11-15,167.23,6.38,2.98,7.55,0,0.0,165.42
ORD0009256,2025-11-15,275.64,8.73,5.2,5.66,0,0.0,267.37
ORD0009257,2025-11-15,346.99,13.31,4.41,8.76,0,0.0,338.03
ORD0009258,2025-11-15,47.8,2.08,0.84,6.42,0,0.0,51.3
ORD0009259,2025-11-15,247.34,5.78,4.93,3.38,0,0.0,240.01
ORD0009260,2025-11-15,185.4,8.97,2.24,3.76,0,0.0,177.95
ORD0009261,2025-11-15,450.15,17.05,4.82,8.59,0,0.0,436.87
ORD0009262,2025-11-15,206.42,6.49,3.91,2.6,0,0.0,198.62
ORD0009263,2025-11-15,321.89,15.89,3.65,1.43,0,0.0,303.78
ORD0009264,2025-11-15,238.64,10.58,4.1,7.52,0,0.0,231.48
ORD0009265,2025-11-15,410.36,10.2,5.69,4.27,0,0.0,398.74
ORD0009266,2025-11-15,466.29,10.56,6.32,2.27,0,0.0,451.68
ORD0009267,2025-11-15,60.13,2.87,1.17,8.3,0,0.0,64.39
ORD0009268,2025-11-15,29.44,1.11,0.4,1.85,0,0.0,29.78
ORD0009269,2025-11-15,358.22,12.14,5.04,7.32,0,0.0,348.36
ORD0009270,2025-11-15,323.11,7.21,3.28,3.4,0,0.0,316.02
ORD0009271,2025-11-15,286.13,10.37,3.39,7.12,0,0.0,279.49
ORD0009272,2025-11-15,226.77,6.38,3.09,7.73,0,0.0,225.03
ORD0009273,2025-11-15,379.9,9.8,6.33,1.57,0,0.0,365.34
ORD0009274,2025-11-15,357.75,11.35,3.81,8.25,0,0.0,350.84
ORD0009275,2025-11-15,219.98,4.64,2.97,6.18,0,0.0,218.55
ORD0009276,2025-11-15,175.99,6.68,2.4,8.59,0,0.0,175.5
ORD0009277,2025-11-15,481.7,18.61,8.63,0.31,1,34.03,420.74
ORD0009278,2025-11-15,214.77,8.77,2.74,7.57,0,0.0,210.83
ORD0009279,2025-11-15,120.32,2.49,2.28,9.86,0,0.0,125.41
ORD0009280,2025-11-15,480.87,12.15,9.35,7.03,0,0.0,466.4
ORD0009281,2025-11-15,358.99,15.5,4.39,9.18,0,0.0,348.28
ORD0009282,2025-11-15,288.02,10.73,3.97,4.15,0,0.0,277.47
ORD0009283,2025-11-15,388.51,7.88,6.73,7.02,0,0.0,380.92
ORD0009284,2025-11-15,126.54,5.3,1.61,5.67,0,0.0,125.3
ORD0009285,2025-11-15,287.84,9.35,5.26,3.35,0,0.0,276.58
ORD0009286,2025-11-15,151.31,4.22,2.99,6.23,0,0.0,150.33
ORD0009287,2025-11-15,434.22,18.51,7.08,3.61,0,0.0,412.24
ORD0009288,2025-11-15,85.63,2.64,0.99,9.49,0,0.0,91.49
ORD0009289,2025-11-15,124.4,4.18,1.25,7.98,0,0.0,126.95
ORD0009290,2025-11-15,137.02,6.28,1.93,8.71,0,0.0,137.52
ORD0009291,2025-11-15,230.06,5.63,2.82,6.36,0,0.0,227.97
ORD0009292,2025-11-15,83.85,3.1,1.49,8.4,0,0.0,87.66
ORD0009293,2025-11-15,281.33,6.5,4.14,3.67,0,0.0,274.36
ORD0009294,2025-11-15,371.75,18.34,6.07,6.61,0,0.0,353.95
ORD0009295,2025-11-15,23.89,0.7,0.38,3.34,0,0.0,26.15
ORD0009296,2025-11-15,445.87,21.09,4.62,5.94,0,0.0,426.1
ORD0009297,2025-11-15,429.07,13.31,7.33,0.71,0,0.0,409.14
ORD0009298,2025-11-15,44.4,2.02,0.81,7.92,0,0.0,49.49
ORD0009299,2025-11-15,52.81,2.27,0.78,4.22,0,0.0,53.98
ORD0009300,2025-11-15,295.47,7.97,4.67,9.84,0,0.0,292.67
ORD0009301,2025-11-15,170.51,6.72,1.95,8.58,1,79.41,91.01
ORD0009302,2025-11-15,255.41,6.9,4.24,6.14,0,0.0,250.41
ORD0009303,2025-11-15,292.38,6.01,5.67,2.66,0,0.0,283.36
ORD0009304,2025-11-15,326.13,9.46,5.58,6.3,0,0.0,317.39
ORD0009305,2025-11-15,371.18,15.34,3.77,7.57,1,29.08,330.56
ORD0009306,2025-11-15,431.38,10.94,5.65,4.72,0,0.0,419.51
ORD0009307,2025-11-15,311.2,12.09,6.08,5.92,0,0.0,298.95
ORD0009308,2025-11-15,70.42,3.02,1.17,8.76,0,0.0,74.99
ORD0009309,2025-11-15,85.38,2.5,1.13,1.37,0,0.0,83.12
ORD0009310,2025-11-15,314.59,7.26,5.03,4.99,0,0.0,307.29
ORD0009311,2025-11-15,360.22,13.65,4.19,8.66,0,0.0,351.04
ORD0009312,2025-11-16,187.36,5.79,3.32,9.75,0,0.0,188.0
ORD0009313,2025-11-16,268.96,10.61,4.45,3.78,0,0.0,257.68
ORD0009314,2025-11-16,339.18,7.1,4.48,6.29,0,0.0,333.89
ORD0009315,2025-11-16,85.45,3.07,0.88,1.35,0,0.0,82.85
ORD0009316,2025-11-16,350.1,14.84,6.29,4.29,0,0.0,333.26
ORD0009317,2025-11-16,77.87,1.71,0.82,2.42,0,0.0,77.76
ORD0009318,2025-11-16,416.62,12.07,4.64,2.43,0,0.0,402.34
ORD0009319,2025-11-16,254.28,7.54,4.04,2.34,0,0.0,245.04
ORD0009320,2025-11-16,62.91,2.93,1.11,4.75,0,0.0,63.62
ORD0009321,2025-11-16,359.67,14.37,5.07,2.94,0,0.0,343.17
ORD0009322,2025-11-16,56.76,2.61,0.9,8.17,0,0.0,61.42
ORD0009323,2025-11-16,487.78,15.25,9.63,4.49,0,0.0,467.39
ORD0009324,2025-11-16,237.74,8.97,3.05,0.55,0,0.0,226.27
ORD0009325,2025-11-16,203.8,7.24,2.13,4.39,0,0.0,198.82
ORD0009326,2025-11-16,171.0,4.84,2.09,0.99,0,0.0,165.06
ORD0009327,2025-11-16,235.96,7.71,3.41,1.47,0,0.0,226.31
ORD0009328,2025-11-16,394.96,10.8,7.02,1.35,0,0.0,378.49
ORD0009329,2025-11-16,269.67,5.52,3.83,7.93,0,0.0,268.25
ORD0009330,2025-11-16,328.79,16.13,5.22,4.3,0,0.0,311.74
ORD0009331,2025-11-16,47.55,2.32,0.74,0.01,1,84.99,-40.49
ORD0009332,2025-11-16,428.81,19.18,6.38,5.12,0,0.0,408.37
ORD0009333,2025-11-16,273.63,6.91,3.17,2.01,0,0.0,265.56
ORD0009334,2025-11-16,271.47,5.59,2.9,7.17,0,0.0,270.15
ORD0009335,2025-11-16,141.13,3.65,1.7,9.42,1,100.5,44.7
ORD0009336,2025-11-16,57.09,2.63,0.73,1.7,0,0.0,55.43
ORD0009337,2025-11-16,181.31,4.46,2.15,2.76,0,0.0,177.46
ORD0009338,2025-11-16,412.88,11.15,4.92,7.12,0,0.0,403.93
ORD0009339,2025-11-16,282.58,11.51,4.54,6.32,0,0.0,272.85
ORD0009340,2025-11-16,146.54,5.03,2.13,8.28,0,0.0,147.66
ORD0009341,2025-11-16,304.68,12.07,3.81,6.49,0,0.0,295.29
ORD0009342,2025-11-16,188.62,6.96,2.33,1.91,0,0.0,181.24
ORD0009343,2025-11-16,127.37,4.73,1.46,8.35,0,0.0,129.53
ORD0009344,2025-11-16,375.15,17.33,6.35,1.61,0,0.0,353.08
ORD0009345,2025-11-16,100.28,2.66,1.48,0.84,0,0.0,96.98
ORD0009346,2025-11-16,300.74,7.27,5.01,9.4,0,0.0,297.86
ORD0009347,2025-11-16,372.16,11.96,5.13,5.84,0,0.0,360.91
ORD0009348,2025-11-16,49.59,1.79,0.54,3.31,0,0.0,50.57
ORD0009349,2025-11-16,353.95,12.29,6.45,2.56,0,0.0,337.77
ORD0009350,2025-11-16,25.5,0.92,0.27,0.85,0,0.0,25.16
ORD0009351,2025-11-16,409.67,14.17,5.6,5.6,0,0.0,395.5
ORD0009352,2025-11-16,153.49,5.45,2.43,8.7,0,0.0,154.31
ORD0009353,2025-11-16,93.76,4.5,1.56,6.8,0,0.0,94.5
ORD0009354,2025-11-16,82.57,1.77,1.22,7.62,0,0.0,87.2
ORD0009355,2025-11-16,229.14,11.06,4.12,5.98,0,0.0,219.94
ORD0009356,2025-11-16,158.31,5.96,2.34,0.1,1,164.94,-14.83
ORD0009357,2025-11-16,245.02,5.25,4.5,4.45,0,0.0,239.72
ORD0009358,2025-11-16,425.87,9.2,5.31,0.36,1,121.8,289.92
ORD0009359,2025-11-16,70.39,2.61,1.04,0.81,0,0.0,67.55
ORD0009360,2025-11-16,145.05,5.9,1.5,1.76,0,0.0,139.41
ORD0009361,2025-11-16,74.39,2.65,1.17,8.89,1,80.49,-1.03
ORD0009362,2025-11-16,325.8,10.9,4.57,2.15,0,0.0,312.48
ORD0009363,2025-11-16,319.07,9.03,5.36,4.52,0,0.0,309.2
ORD0009364,2025-11-16,427.28,16.32,7.44,8.76,0,0.0,412.28
ORD0009365,2025-11-16,370.17,17.37,5.3,6.78,0,0.0,354.28
ORD0009366,2025-11-16,355.74,11.62,5.72,1.33,0,0.0,339.73
ORD0009367,2025-11-16,97.05,3.97,1.68,4.62,0,0.0,96.02
ORD0009368,2025-11-16,413.21,8.48,7.59,7.71,0,0.0,404.85
ORD0009369,2025-11-16,23.51,0.79,0.26,4.44,0,0.0,26.9
ORD0009370,2025-11-16,363.17,15.56,5.62,2.17,0,0.0,344.16
ORD0009371,2025-11-16,410.99,18.6,7.91,6.44,0,0.0,390.92
ORD0009372,2025-11-16,128.77,4.65,1.65,4.08,0,0.0,126.55
ORD0009373,2025-11-16,169.66,6.28,2.76,5.14,0,0.0,165.76
ORD0009374,2025-11-16,136.21,3.29,1.75,1.25,0,0.0,132.42
ORD0009375,2025-11-16,413.37,11.93,7.46,9.05,0,0.0,403.03
ORD0009376,2025-11-16,222.02,8.89,3.87,9.21,0,0.0,218.47
ORD0009377,2025-11-16,194.46,8.36,3.79,3.03,0,0.0,185.34
ORD0009378,2025-11-16,261.09,5.86,4.44,2.93,0,0.0,253.72
ORD0009379,2025-11-16,370.66,18.1,5.52,1.71,0,0.0,348.75
ORD0009380,2025-11-16,337.03,16.38,5.19,5.86,1,1.8,319.52
ORD0009381,2025-11-16,359.72,9.22,6.4,1.99,0,0.0,346.09
ORD0009382,2025-11-16,474.78,10.14,8.25,6.14,0,0.0,462.53
ORD0009383,2025-11-16,142.46,4.31,1.59,9.46,0,0.0,146.02
ORD0009384,2025-11-16,119.31,5.82,1.55,1.81,0,0.0,113.75
ORD0009385,2025-11-16,331.94,11.05,5.58,2.26,0,0.0,317.57
ORD0009386,2025-11-16,90.11,2.65,0.99,0.91,0,0.0,87.38
ORD0009387,2025-11-16,328.86,15.4,5.46,3.15,0,0.0,311.15
ORD0009388,2025-11-16,478.89,11.51,8.92,8.82,0,0.0,467.28
ORD0009389,2025-11-16,240.06,11.58,3.28,0.16,0,0.0,225.36
ORD0009390,2025-11-16,123.06,5.45,1.5,6.36,0,0.0,122.47
ORD0009391,2025-11-16,497.54,15.68,9.22,3.84,1,72.98,403.5
ORD0009392,2025-11-16,203.81,8.89,3.02,3.18,0,0.0,195.08
ORD0009393,2025-11-16,74.66,3.19,1.37,1.72,0,0.0,71.82
ORD0009394,2025-11-16,219.74,8.22,2.37,8.33,0,0.0,217.48
ORD0009395,2025-11-16,62.08,2.7,0.75,8.23,0,0.0,66.86
ORD0009396,2025-11-16,59.94,2.1,0.6,0.41,0,0.0,57.65
ORD0009397,2025-11-16,42.81,1.94,0.62,5.77,1,193.53,-147.51
ORD0009398,2025-11-16,238.02,10.42,4.48,4.15,0,0.0,227.27
ORD0009399,2025-11-16,240.32,11.34,3.95,0.06,0,0.0,225.09
ORD0009400,2025-11-16,372.04,16.34,3.79,3.05,0,0.0,354.96
ORD0009401,2025-11-16,281.19,13.39,2.88,1.88,0,0.0,266.8
ORD0009402,2025-11-16,432.88,10.97,7.45,7.63,0,0.0,422.09
ORD0009403,2025-11-16,438.99,12.43,4.8,4.47,0,0.0,426.23
ORD0009404,2025-11-16,102.04,3.43,1.25,7.98,0,0.0,105.34
ORD0009405,2025-11-16,39.81,1.09,0.68,9.69,0,0.0,47.73
ORD0009406,2025-11-16,359.04,16.84,4.48,4.01,0,0.0,341.73
ORD0009407,2025-11-16,24.79,0.63,0.37,5.55,0,0.0,29.34
ORD0009408,2025-11-16,209.06,7.06,2.92,9.73,0,0.0,208.81
ORD0009409,2025-11-16,45.92,1.64,0.62,1.66,0,0.0,45.32
ORD0009410,2025-11-16,240.26,11.1,3.01,0.54,0,0.0,226.69
ORD0009411,2025-11-16,235.85,6.55,3.32,4.7,0,0.0,230.68
ORD0009412,2025-11-16,425.96,20.91,5.04,4.88,1,106.69,298.2
ORD0009413,2025-11-16,329.89,9.49,6.45,9.29,0,0.0,323.24
ORD0009414,2025-11-16,213.2,5.31,2.81,4.56,0,0.0,209.64
ORD0009415,2025-11-16,264.49,7.3,4.57,4.44,0,0.0,257.06
ORD0009416,2025-11-16,283.58,13.17,3.67,4.98,0,0.0,271.72
ORD0009417,2025-11-16,128.56,3.16,1.62,4.46,0,0.0,128.24
ORD0009418,2025-11-16,392.19,8.22,5.82,8.99,0,0.0,387.14
ORD0009419,2025-11-16,244.26,7.02,4.23,6.18,0,0.0,239.19
ORD0009420,2025-11-16,326.17,11.85,3.27,7.96,0,0.0,319.01
ORD0009421,2025-11-16,35.29,1.08,0.41,1.55,0,0.0,35.35
ORD0009422,2025-11-16,73.22,1.82,1.3,8.76,0,0.0,78.86
ORD0009423,2025-11-16,302.99,9.37,4.1,9.7,0,0.0,299.22
ORD0009424,2025-11-16,377.23,15.38,7.0,9.57,0,0.0,364.42
ORD0009425,2025-11-16,173.98,5.76,1.97,9.83,0,0.0,176.08
ORD0009426,2025-11-16,473.95,17.62,8.59,6.97,0,0.0,454.71
ORD0009427,2025-11-16,427.67,20.7,6.94,6.72,0,0.0,406.75
ORD0009428,2025-11-16,271.76,11.54,3.18,0.67,0,0.0,257.71
ORD0009429,2025-11-16,327.15,14.43,3.31,2.83,0,0.0,312.24
ORD0009430,2025-11-16,304.72,8.73,5.73,7.87,0,0.0,298.13
ORD0009431,2025-11-16,166.72,5.89,2.15,3.61,0,0.0,162.29
ORD0009432,2025-11-16,50.06,1.52,0.62,6.21,0,0.0,54.13
ORD0009433,2025-11-16,406.19,14.03,4.81,5.86,0,0.0,393.21
ORD0009434,2025-11-16,241.07,5.63,3.27,5.81,0,0.0,237.98
ORD0009435,2025-11-16,424.09,15.08,6.46,3.7,0,0.0,406.25
ORD0009436,2025-11-16,199.78,7.15,2.95,8.85,0,0.0,198.53
ORD0009437,2025-11-16,26.86,1.0,0.5,2.49,0,0.0,27.85
ORD0009438,2025-11-16,80.92,2.19,0.97,7.7,0,0.0,85.46
ORD0009439,2025-11-16,95.47,2.54,1.67,0.25,0,0.0,91.51
ORD0009440,2025-11-16,370.87,11.51,7.08,8.38,0,0.0,360.66
ORD0009441,2025-11-16,35.39,1.28,0.37,7.58,0,0.0,41.32
ORD0009442,2025-11-16,413.28,12.44,7.24,9.79,0,0.0,403.39
ORD0009443,2025-11-16,351.52,14.48,4.48,1.21,0,0.0,333.77
ORD0009444,2025-11-16,175.2,6.58,2.54,8.04,0,0.0,174.12
ORD0009445,2025-11-16,270.55,6.33,2.87,3.09,0,0.0,264.44
ORD0009446,2025-11-16,467.44,12.49,6.05,2.48,0,0.0,451.38
ORD0009447,2025-11-16,53.48,2.04,0.59,2.05,1,85.21,-32.31
ORD0009448,2025-11-16,194.41,6.99,2.4,7.18,1,95.18,97.02
ORD0009449,2025-11-16,207.68,6.27,2.14,9.42,0,0.0,208.69
ORD0009450,2025-11-16,482.32,12.13,9.35,6.52,1,160.89,306.47
ORD0009451,2025-11-16,488.11,23.24,9.25,2.66,0,0.0,458.28
ORD0009452,2025-11-16,423.85,14.19,7.0,4.0,0,0.0,406.66
ORD0009453,2025-11-16,203.36,5.36,2.69,2.41,0,0.0,197.72
ORD0009454,2025-11-16,446.91,18.6,8.68,0.7,0,0.0,420.33
ORD0009455,2025-11-16,252.35,6.98,4.98,7.67,0,0.0,248.06
ORD0009456,2025-11-16,329.15,9.21,5.91,1.04,0,0.0,315.07
ORD0009457,2025-11-16,465.39,20.85,7.83,6.49,0,0.0,443.2
ORD0009458,2025-11-16,139.08,6.57,1.85,4.28,0,0.0,134.94
ORD0009459,2025-11-16,433.17,14.75,8.16,0.73,0,0.0,410.99
ORD0009460,2025-11-16,211.64,8.25,3.17,3.02,0,0.0,203.24
ORD0009461,2025-11-16,438.19,13.51,7.15,0.75,0,0.0,418.28
ORD0009462,2025-11-16,283.24,11.05,3.32,6.29,0,0.0,275.16
ORD0009463,2025-11-16,138.71,5.8,1.42,6.67,0,0.0,138.16
ORD0009464,2025-11-16,387.45,16.13,7.7,8.95,0,0.0,372.57
ORD0009465,2025-11-16,75.27,1.6,1.22,2.86,0,0.0,75.31
ORD0009466,2025-11-16,88.82,2.04,1.5,1.76,0,0.0,87.04
ORD0009467,2025-11-16,91.12,3.76,0.96,4.75,0,0.0,91.15
ORD0009468,2025-11-16,423.36,15.22,6.02,8.14,0,0.0,410.26
ORD0009469,2025-11-16,438.2,21.17,5.63,5.66,0,0.0,417.06
ORD0009470,2025-11-16,294.85,6.81,5.41,9.44,0,0.0,292.07
ORD0009471,2025-11-16,154.1,7.66,2.29,0.89,0,0.0,145.04
ORD0009472,2025-11-16,209.22,5.02,2.9,7.19,0,0.0,208.49
ORD0009473,2025-11-16,108.13,2.26,1.24,6.63,0,0.0,111.26
ORD0009474,2025-11-16,21.83,1.03,0.3,2.43,0,0.0,22.93
ORD0009475,2025-11-16,423.03,14.86,5.76,2.08,0,0.0,404.49
ORD0009476,2025-11-16,113.42,3.24,2.03,3.82,0,0.0,111.97
ORD0009477,2025-11-16,57.97,2.15,1.07,3.23,1,90.08,-32.1
ORD0009478,2025-11-16,83.27,2.61,1.15,3.35,0,0.0,82.86
ORD0009479,2025-11-16,464.51,23.07,6.55,7.22,0,0.0,442.11
ORD0009480,2025-11-17,328.14,13.06,3.42,8.62,0,0.0,320.28
ORD0009481,2025-11-17,370.88,13.02,4.11,6.22,0,0.0,359.97
ORD0009482,2025-11-17,408.41,11.65,5.94,9.83,0,0.0,400.65
ORD0009483,2025-11-17,348.35,14.86,5.18,0.81,0,0.0,329.12
ORD0009484,2025-11-17,457.18,20.08,8.81,3.63,0,0.0,431.92
ORD0009485,2025-11-17,80.49,2.96,1.14,7.03,0,0.0,83.42
ORD0009486,2025-11-17,284.31,8.13,4.31,4.88,0,0.0,276.75
ORD0009487,2025-11-17,235.9,7.47,4.28,2.58,0,0.0,226.73
ORD0009488,2025-11-17,499.66,19.34,9.07,3.35,0,0.0,474.6
ORD0009489,2025-11-17,283.69,7.57,3.76,7.24,0,0.0,279.6
ORD0009490,2025-11-17,348.92,11.91,6.02,7.86,0,0.0,338.85
ORD0009491,2025-11-17,461.13,9.81,8.7,6.35,0,0.0,448.97
ORD0009492,2025-11-17,88.4,3.9,1.61,8.89,1,63.72,28.06
ORD0009493,2025-11-17,182.86,5.75,2.43,5.22,0,0.0,179.9
ORD0009494,2025-11-17,175.19,5.84,3.05,8.24,0,0.0,174.54
ORD0009495,2025-11-17,76.12,3.54,1.32,1.07,0,0.0,72.33
ORD0009496,2025-11-17,288.8,9.21,3.59,9.86,0,0.0,285.86
ORD0009497,2025-11-17,167.15,5.73,2.79,8.75,0,0.0,167.38
ORD0009498,2025-11-17,99.28,2.87,1.08,8.93,0,0.0,104.26
ORD0009499,2025-11-17,30.51,1.35,0.39,8.8,0,0.0,37.57
ORD0009500,2025-11-17,32.03,1.06,0.33,8.42,0,0.0,39.06
ORD0009501,2025-11-17,207.57,7.15,2.35,0.85,0,0.0,198.92
ORD0009502,2025-11-17,313.25,10.89,3.47,9.1,0,0.0,307.99
ORD0009503,2025-11-17,122.03,4.92,2.38,1.69,0,0.0,116.42
ORD0009504,2025-11-17,456.86,16.56,5.32,8.68,0,0.0,443.66
ORD0009505,2025-11-17,120.89,3.99,1.3,5.59,0,0.0,121.19
ORD0009506,2025-11-17,149.8,5.94,2.62,2.83,0,0.0,144.07
ORD0009507,2025-11-17,166.0,6.49,2.74,3.15,0,0.0,159.92
ORD0009508,2025-11-17,95.72,3.95,1.57,2.7,0,0.0,92.9
ORD0009509,2025-11-17,499.56,17.03,9.45,7.25,1,152.43,327.9
ORD0009510,2025-11-17,364.14,17.99,6.07,7.36,0,0.0,347.44
ORD0009511,2025-11-17,164.19,6.12,2.74,4.28,0,0.0,159.61
ORD0009512,2025-11-17,487.13,21.4,7.1,4.27,0,0.0,462.9
ORD0009513,2025-11-17,324.69,11.03,5.08,2.13,0,0.0,310.71
ORD0009514,2025-11-17,389.29,11.72,6.87,3.98,0,0.0,374.68
ORD0009515,2025-11-17,184.98,6.61,2.51,6.63,0,0.0,182.49
ORD0009516,2025-11-17,124.03,4.63,1.29,6.25,0,0.0,124.36
ORD0009517,2025-11-17,235.91,6.9,3.37,1.3,0,0.0,226.94
ORD0009518,2025-11-17,220.02,9.38,3.03,7.31,0,0.0,214.92
ORD0009519,2025-11-17,492.58,16.17,5.82,9.9,0,0.0,480.49
ORD0009520,2025-11-17,89.66,3.57,1.53,8.11,0,0.0,92.67
ORD0009521,2025-11-17,84.88,2.43,1.53,0.08,0,0.0,81.0
ORD0009522,2025-11-17,318.17,10.99,3.69,8.22,0,0.0,311.71
ORD0009523,2025-11-17,289.72,8.86,4.29,0.3,0,0.0,276.87
ORD0009524,2025-11-17,282.19,9.19,3.74,1.34,0,0.0,270.6
